address	value
1008c89c	FlsAlloc
1008c8b8	bad exception
1008c94c	(null)
1008c95c	(null)
1008ca2c	UTF-8
1008ca34	UTF-16LE
1008ca40	UNICODE
1008ca54	Unknown exception
10090414	SunMonTueWedThuFriSat
1009042c	JanFebMarAprMayJunJulAugSepOctNovDec
10090d5e	.=_nextafter
10090dd8	InitializeCriticalSectionAndSpinCount
10090e00	kernel32.dll
10090e10	GetProcessWindowStation
10090e28	GetUserObjectInformationA
10090e44	GetLastActivePopup
10090e58	GetActiveWindow
10090e68	MessageBoxA
10090e74	USER32.DLL
10091690	1#QNAN
10091698	1#INF
100916a0	1#IND
100916a8	1#SNAN
100916b0	 Complete Object Locator'
100916cc	 Class Hierarchy Descriptor'
100916ec	 Base Class Array'
10091700	 Base Class Descriptor at (
1009171c	 Type Descriptor'
10091730	`local static thread guard'
1009174c	`managed vector copy constructor iterator'
10091778	`vector vbase copy constructor iterator'
100917a4	`vector copy constructor iterator'
100917c8	`dynamic atexit destructor for '
100917ec	`dynamic initializer for '
10091808	`eh vector vbase copy constructor iterator'
10091834	`eh vector copy constructor iterator'
1009185c	`managed vector destructor iterator'
10091884	`managed vector constructor iterator'
100918ac	`placement delete[] closure'
100918cc	`placement delete closure'
100918e8	`omni callsig'
100918f8	 delete[]
10091904	 new[]
1009190c	`local vftable constructor closure'
10091930	`local vftable'
10091940	`RTTI
1009194c	`udt returning'
1009195c	`copy constructor closure'
10091978	`eh vector vbase constructor iterator'
100919a0	`eh vector destructor iterator'
100919c0	`eh vector constructor iterator'
100919e4	`virtual displacement map'
10091a00	`vector vbase constructor iterator'
10091a24	`vector destructor iterator'
10091a44	`vector constructor iterator'
10091a64	`scalar deleting destructor'
10091a84	`default constructor closure'
10091aa4	`vector deleting destructor'
10091ac4	`vbase destructor'
10091ad8	`string'
10091ae4	`local static guard'
10091afc	`typeof'
10091b08	`vcall'
10091b10	`vbtable'
10091b1c	`vftable'
10091ba4	operator
10091bc8	 delete
10091bd8	__unaligned
10091be4	__restrict
10091bf0	__ptr64
10091bf8	__clrcall
10091c04	__fastcall
10091c10	__thiscall
10091c1c	__stdcall
10091c28	__pascal
10091c34	__cdecl
10091c3c	__based(
10091dc8	CONOUT$
10092bca	Sleep
10092bd2	GetTickCount
10092be2	CreateFileMappingA
10092bf8	GetLastError
10092c08	GetVersionExA
10092c18	UnmapViewOfFile
10092c2a	MapViewOfFile
10092c3a	CloseHandle
10092c48	GetProcAddress
10092c5a	LoadLibraryA
10092c6a	GetTempPathA
10092c7a	ReleaseMutex
10092c8a	WaitForSingleObject
10092ca0	CreateMutexA
10092cb0	FreeLibrary
10092cbe	GlobalMemoryStatusEx
10092cd6	GetModuleFileNameA
10092cec	GetModuleHandleA
10092d00	FormatMessageA
10092d12	WriteFile
10092d1e	ReadFile
10092d2a	DeviceIoControl
10092d3c	CreateFileA
10092d4a	GetExitCodeThread
10092d5e	InterlockedDecrement
10092d76	InterlockedIncrement
10092d8e	QueryPerformanceFrequency
10092daa	QueryPerformanceCounter
10092dc4	CreateThread
10092dd4	ExitThread
10092de0	KERNEL32.dll
10092df0	wsprintfA
10092dfc	MessageBoxA
10092e08	USER32.dll
10092e16	RevertToSelf
10092e26	SetSecurityDescriptorDacl
10092e42	InitializeSecurityDescriptor
10092e62	ImpersonateSelf
10092e74	RegCloseKey
10092e82	RegQueryValueExA
10092e96	RegOpenKeyExA
10092ea4	ADVAPI32.dll
10092eb4	DeleteFileA
10092ec2	HeapFree
10092ece	HeapAlloc
10092eda	RtlUnwind
10092ee6	HeapReAlloc
10092ef4	GetTimeFormatA
10092f06	GetDateFormatA
10092f18	GetSystemTimeAsFileTime
10092f32	GetCurrentThreadId
10092f48	GetCommandLineA
10092f5a	GetProcessHeap
10092f6c	TerminateProcess
10092f80	GetCurrentProcess
10092f94	UnhandledExceptionFilter
10092fb0	SetUnhandledExceptionFilter
10092fce	IsDebuggerPresent
10092fe2	HeapDestroy
10092ff0	HeapCreate
10092ffe	VirtualFree
1009300c	DeleteCriticalSection
10093024	LeaveCriticalSection
1009303c	EnterCriticalSection
10093054	VirtualAlloc
10093064	ExitProcess
10093072	GetStdHandle
10093082	TlsGetValue
10093090	TlsAlloc
1009309c	TlsSetValue
100930aa	TlsFree
100930b4	SetLastError
100930c4	HeapSize
100930d0	GetCPInfo
100930dc	GetACP
100930e6	GetOEMCP
100930f2	IsValidCodePage
10093104	MultiByteToWideChar
1009311a	SetFilePointer
1009312c	SetHandleCount
1009313e	GetFileType
1009314c	GetStartupInfoA
1009315e	RaiseException
10093170	WideCharToMultiByte
10093186	GetConsoleCP
10093196	GetConsoleMode
100931a8	GetTimeZoneInformation
100931c2	FreeEnvironmentStringsA
100931dc	GetEnvironmentStrings
100931f4	FreeEnvironmentStringsW
1009320e	GetEnvironmentStringsW
10093228	GetCurrentProcessId
1009323e	InitializeCriticalSection
1009325a	LCMapStringA
1009326a	LCMapStringW
1009327a	GetStringTypeA
1009328c	GetStringTypeW
1009329e	GetLocaleInfoA
100932b0	SetStdHandle
100932c0	FlushFileBuffers
100932d4	WriteConsoleA
100932e4	GetConsoleOutputCP
100932fa	WriteConsoleW
1009330a	SetEndOfFile
1009331a	CompareStringA
1009332c	CompareStringW
1009333e	SetEnvironmentVariableA
100934c8	CNQ4808L.dll
100934d5	DoCalibration
100934e3	FindScannerEx
100934f1	GetAGData
100934fb	GetCalibrationStatus
10093510	GetCanonAPIVersion
10093523	GetCropStatus
10093531	GetDataStatus
1009353f	GetLampStatus
1009354d	GetOPUMode
10093558	GetReadStatus
10093566	GetScannerAbilitySize
1009357c	GetScannerAbilityXp
10093590	GetScannerStatus
100935a1	InitialButton
100935af	InitializeScanner
100935c1	LockScanner
100935cd	ReadPushButton
100935dc	ReadRawData
100935e8	ReadScan
100935f1	SetAGData
100935fb	SetErrorToDevice
1009360c	SetGamma
10093615	SetLamp
1009361d	SetRawDataParameter
10093631	SetScanParameter
10093642	StartScanEx
1009364e	StopScanEx
10093659	TerminateScanner
1009366a	TestScanner
10093676	UnlockScanner
10093684	ReadRegister
10093691	WriteRegister
1009425c	.?AVbad_alloc@std@@
10094278	.?AVexception@std@@
1009470c	.?AVbad_exception@std@@
1009488e	abcdefghijklmnopqrstuvwxyz
100948ae	ABCDEFGHIJKLMNOPQRSTUVWXYZ
10094a99	abcdefghijklmnopqrstuvwxyz
10094ab9	ABCDEFGHIJKLMNOPQRSTUVWXYZ
10095118	.?AVtype_info@@
101f6102	StringFileInfo
101f6126	000004b0
101f613e	CompanyName
101f6158	CANON INC.
101f6176	FileDescription
101f6198	CanoScan 5600F
101f61be	FileVersion
101f61d8	1, 0, 4, 0
101f61f6	InternalName
101f6210	CNQ4808L.dll
101f6232	LegalCopyright
101f6250	Copyright CANON INC. 2008-2017  All Rights Reserved
101f62be	OriginalFilename
101f62e0	CanoScan 5600F
101f6306	ProductVersion
101f6324	1, 0, 4, 0
101f6342	VarFileInfo
101f6362	Translation
101f6380	<assembly xmlns="urn:schemas-microsoft-com:asm.v1" manifestVersion="1.0">\r\n</assembly>PAPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGX
ffdfff50	00000000-0000-0000-0000-000000000000
